Year,Team,BPI(O),BPI(D),Conf,NetRtg,ORtg,DRtg,AdjT,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Unnamed: 0,Adj OE,Adj DE,Barthag,Record,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,PAKE,PASE_x,Talent,Unnamed: 35,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,Team.1,PASE_y
2018,Boston College,4.9,1.5,ACC,10.21,113.1,102.9,70.2,19.0,16.0,76.4,74.6,1.8,7.2,7.87,1.13,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9117647058823529
2018,Bucknell,3.8,2.6,Pat,7.31,109.5,102.2,71.4,25.0,10.0,81.1,73.1,7.94,-3.46,6.85,-2.36,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3382352941176471
2018,BYU,2.3,4.0,WCC,10.32,108.3,98.0,67.9,24.0,11.0,74.3,67.8,6.51,1.53,2.21,5.83,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14052287581699346
2018,St. John's,0.6,5.6,BE,10.31,106.5,96.2,69.4,16.0,17.0,73.1,72.6,0.45,10.69,4.06,6.23,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8676470588235294
2018,Fresno St.,3.9,2.3,MWC,10.07,109.7,99.6,66.6,21.0,11.0,76.8,68.8,8.06,1.84,2.64,5.53,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2018,UNC Greensboro,0.1,6.0,SC,9.22,104.9,95.7,65.2,27.0,8.0,73.2,62.5,10.66,-3.87,-3.77,8.3,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2018,Temple,3.0,3.0,Amer,8.38,108.3,100.0,67.6,17.0,16.0,69.9,70.5,-0.55,7.79,2.27,4.97,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5399159663865546
2018,South Dakota St.,6.0,-0.1,Sum,10.2,113.8,103.6,70.5,28.0,7.0,84.5,74.3,10.26,-0.38,8.68,-1.84,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3137254901960784
2018,East Tennessee St.,0.7,5.2,SC,7.49,105.3,97.8,67.6,25.0,9.0,75.2,65.9,9.26,-4.09,-1.75,5.47,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2018,Vanderbilt,6.0,-0.2,SEC,7.93,115.3,107.3,65.8,12.0,20.0,72.4,74.0,-1.63,10.14,4.78,3.73,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9485294117647057
2018,Iowa,7.4,-1.6,B10,8.14,116.6,108.4,70.3,14.0,19.0,79.7,78.7,1.0,7.13,10.7,-2.58,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40686274509803927
2018,South Carolina,-0.4,6.1,SEC,9.91,105.6,95.7,68.7,17.0,16.0,70.1,69.0,1.09,9.23,1.74,7.71,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.161764705882353
2018,Utah Valley,3.5,1.9,WAC,7.78,110.8,103.0,68.1,23.0,11.0,78.1,67.9,10.21,-1.76,3.28,1.8,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Wake Forest,4.3,1.0,ACC,7.94,110.9,103.0,69.5,11.0,20.0,73.3,74.4,-1.03,8.79,5.71,2.05,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6323529411764706
2018,Northeastern,2.3,2.7,CAA,7.34,107.8,100.5,67.0,23.0,10.0,74.9,68.8,6.12,-1.61,-0.46,4.1,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2018,Iowa St.,3.1,1.5,B12,6.58,109.9,103.4,68.9,13.0,18.0,72.8,75.5,-2.61,9.49,4.91,1.97,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2018,Stanford,1.2,3.3,P12,8.37,107.7,99.3,70.9,19.0,16.0,75.9,74.9,0.94,7.14,5.37,2.71,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529412
2018,Illinois,2.7,1.8,B10,6.67,109.6,103.0,69.9,14.0,18.0,75.8,73.8,2.0,7.53,7.21,1.29,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36397058823529405
2018,UNLV,4.9,-0.5,MWC,6.44,111.4,104.9,72.3,20.0,13.0,83.4,78.1,5.33,1.87,11.13,-3.92,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6176470588235294
2018,Georgia St.,2.0,2.4,SB,6.92,108.8,101.9,66.8,24.0,11.0,74.7,67.3,7.37,-2.78,0.04,3.18,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13970588235294118
2018,Penn,-0.1,4.3,Ivy,3.69,103.1,99.4,68.9,24.0,9.0,75.9,68.9,7.03,-3.16,0.03,2.22,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2018,Georgetown,2.3,1.8,BE,7.44,109.7,102.3,70.5,15.0,15.0,78.3,76.5,1.87,5.29,7.37,-0.21,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1575630252100841
2018,UCF,-2.7,6.7,Amer,5.62,98.9,93.2,64.5,19.0,13.0,62.7,61.7,1.0,3.76,-7.49,12.24,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3529411764705882
2018,Minnesota,2.4,1.5,B10,5.08,108.7,103.7,69.8,15.0,17.0,75.2,75.1,0.09,6.91,6.43,0.58,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4
2018,Mississippi,3.4,0.5,SEC,6.42,111.1,104.7,70.0,12.0,20.0,75.8,78.1,-2.31,9.16,7.96,-1.11,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2720588235294118
2018,UAB,2.4,1.4,CUSA,6.32,109.6,103.3,67.7,20.0,13.0,76.8,69.8,7.06,-0.65,2.82,2.08,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06862745098039214
2018,New Mexico,4.6,-0.9,MWC,6.52,113.3,106.8,71.3,19.0,15.0,82.2,77.7,4.53,3.3,8.6,-2.78,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7107843137254902
2018,Montana,1.2,2.5,BSky,10.4,108.8,98.4,68.0,26.0,8.0,77.2,68.5,8.71,-2.24,2.31,3.97,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17156862745098037
2018,DePaul,-0.4,4.0,BE,7.03,104.5,97.5,69.8,11.0,20.0,71.9,73.8,-1.9,8.45,1.67,4.88,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Washington,0.7,2.8,P12,7.09,106.6,99.5,69.8,21.0,13.0,74.6,73.0,1.59,6.06,4.03,3.58,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2389705882352941
2018,Stephen F. Austin,0.1,3.4,Slnd,5.58,104.5,99.0,71.1,28.0,7.0,80.5,68.2,12.37,-6.47,1.51,1.16,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11176470588235295
2018,Tulsa,1.7,1.8,Amer,6.02,108.3,102.3,67.3,19.0,12.0,73.5,70.9,2.58,2.38,2.19,2.77,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2018,Florida Gulf Coast,1.7,1.7,ASun,3.47,107.5,104.0,71.6,23.0,12.0,81.3,71.9,9.49,-5.44,3.47,-1.54,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892156862745098
2018,Oregon St.,1.6,1.7,P12,6.99,108.2,101.3,65.5,16.0,16.0,73.1,70.3,2.75,4.56,1.06,6.25,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720588235294119
2018,Charleston,2.3,0.9,CAA,5.16,108.7,103.6,64.9,26.0,8.0,74.6,68.6,6.03,-3.29,-1.6,3.43,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34803921568627444
2018,Grand Canyon,-0.7,3.9,WAC,4.53,102.1,97.5,69.0,22.0,12.0,73.9,65.1,8.79,-4.8,-1.32,5.1,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022058823529411763
2018,Iona,4.4,-1.3,MAAC,2.63,110.0,107.3,70.7,20.0,14.0,79.5,76.5,2.94,-2.19,5.7,-4.95,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16806722689075634
2018,Marshall,2.5,0.6,CUSA,6.53,109.4,102.9,74.7,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2018,Missouri St.,1.7,1.3,MVC,4.81,108.3,103.5,65.5,18.0,15.0,70.1,66.6,3.52,0.43,-1.05,4.1,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Mercer,5.3,-2.4,SC,1.27,111.7,110.5,64.3,19.0,15.0,75.3,69.8,5.53,-3.5,-0.19,-0.69,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8823529411764706
2018,Toledo,5.2,-2.3,MAC,5.31,113.9,108.6,68.4,23.0,11.0,79.0,74.5,4.56,-1.75,4.86,-2.21,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,UT Arlington,0.3,2.4,SB,3.37,105.5,102.1,72.8,21.0,13.0,77.6,73.5,4.12,-1.44,4.24,-2.04,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2018,Saint Joseph's,0.5,2.2,A10,5.15,105.6,100.5,70.5,16.0,16.0,74.1,72.2,1.88,1.9,2.35,1.43,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39215686274509803
2018,Northern Colorado,1.2,1.5,BSky,6.55,107.3,100.8,72.2,26.0,12.0,81.1,73.1,8.0,-2.27,4.97,-1.3,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2018,Georgia Tech,-1.0,3.7,ACC,4.9,103.6,98.7,66.1,13.0,19.0,65.7,67.9,-2.22,7.46,-2.91,8.15,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11029411764705882
2018,VCU,1.6,1.0,A10,2.28,106.1,103.8,70.9,18.0,15.0,76.0,74.8,1.12,2.43,4.89,-1.35,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2018,Rutgers,-3.8,6.3,B10,3.07,99.2,96.2,66.0,15.0,19.0,65.2,64.8,0.35,6.84,-4.68,10.18,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42647058823529416
2018,Georgia Southern,1.6,0.8,SB,1.65,105.9,104.3,68.9,21.0,12.0,75.9,70.2,5.73,-3.28,0.0,-0.54,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Jacksonville St.,-1.2,3.6,OVC,2.32,102.3,100.0,66.2,23.0,13.0,71.9,65.8,6.06,-4.87,-5.31,5.01,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2018,Canisius,1.4,0.9,MAAC,3.05,107.2,104.1,68.9,21.0,12.0,76.3,71.1,5.24,-4.8,0.79,-0.35,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Liberty,0.7,1.4,BSth,-1.22,103.9,105.2,63.1,22.0,15.0,70.8,63.6,7.24,-6.24,-6.46,3.78,-2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11274509803921566
2018,Northern Iowa,-2.3,4.4,MVC,4.51,103.2,98.7,62.7,16.0,16.0,64.3,62.2,2.06,3.87,-7.03,11.03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2058823529411765
2018,Towson,0.8,1.2,CAA,1.29,106.0,104.7,67.9,18.0,14.0,76.4,71.2,5.22,-3.12,0.14,-0.26,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Albany,2.0,-0.1,AE,1.71,107.1,105.4,66.2,22.0,10.0,74.2,68.2,6.03,-5.4,-1.62,1.64,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22549019607843135
2018,Bradley,-1.7,3.5,MVC,3.98,104.4,100.4,65.8,20.0,13.0,67.4,64.7,2.64,0.35,-4.27,6.34,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2018,Louisiana Tech,1.6,0.2,CUSA,2.01,106.9,104.9,67.3,17.0,16.0,74.8,70.6,4.15,-0.12,0.09,1.24,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Wright St.,-2.9,4.6,Horz,2.89,100.6,97.7,68.3,25.0,10.0,71.4,65.9,5.51,-3.64,-4.33,4.91,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07352941176470588
2018,Winthrop,1.4,0.2,BSth,0.85,106.1,105.2,71.6,19.0,12.0,79.5,71.6,7.9,-5.85,2.45,-4.08,-1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34803921568627444
2018,Rider,2.6,-1.0,MAAC,2.28,109.2,106.9,73.8,22.0,10.0,81.9,78.3,3.59,-2.65,7.85,-6.91,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,San Diego,-1.2,2.7,WCC,3.01,103.6,100.6,66.9,20.0,14.0,70.1,66.6,3.56,0.5,-2.32,5.18,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2018,La Salle,0.8,0.7,A10,1.06,104.9,103.8,68.9,13.0,19.0,72.9,73.8,-0.84,2.54,2.32,-0.63,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2018,Harvard,-2.4,3.9,Ivy,2.33,100.6,98.3,65.6,18.0,14.0,68.2,66.5,1.66,-1.7,-6.03,5.75,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360294117647059
2018,Wofford,3.8,-2.4,SC,0.59,109.1,108.5,66.1,21.0,13.0,75.8,70.7,5.09,-2.45,-0.73,-0.24,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19607843137254902
2018,Saint Louis,-2.2,3.5,A10,2.1,102.1,100.0,64.1,17.0,16.0,65.8,65.4,0.39,2.92,-6.41,8.98,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15808823529411767
2018,UC Santa Barbara,2.6,-1.4,BW,4.27,111.4,107.1,66.7,23.0,9.0,75.8,69.1,6.69,-3.37,1.88,0.22,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2536764705882353
2018,Portland St.,2.0,-0.7,BSky,0.56,107.9,107.3,74.6,20.0,14.0,85.2,79.4,5.85,-1.04,9.02,-9.15,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13970588235294118
2018,Colorado,-1.2,2.4,P12,5.27,104.9,99.6,67.8,17.0,15.0,72.1,73.0,-0.94,7.0,0.75,5.32,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10049019607843139
2018,Hofstra,4.5,-3.3,CAA,0.99,111.1,110.1,68.9,19.0,12.0,79.5,77.3,2.16,-1.6,3.37,-3.91,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Idaho,1.6,-0.4,BSky,3.54,109.2,105.6,65.6,22.0,9.0,75.2,68.8,6.32,-3.94,-1.49,2.31,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,UC Irvine,-2.3,3.5,BW,2.11,100.1,98.0,67.0,18.0,17.0,69.7,67.1,2.57,-0.34,-5.47,5.26,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018,Wyoming,-0.6,1.7,MWC,4.99,105.6,100.6,73.5,20.0,13.0,79.8,78.7,1.09,3.54,7.97,-3.71,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5441176470588235
2018,Valparaiso,-1.7,2.7,MVC,1.78,103.0,101.2,69.7,15.0,17.0,70.4,68.2,2.19,0.93,-1.32,1.94,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2018,Weber St.,2.0,-1.0,BSky,0.88,106.7,105.8,67.5,20.0,11.0,78.5,70.8,7.71,-2.87,0.58,-0.57,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2018,Utah St.,1.3,-0.3,MWC,2.57,107.2,104.7,66.8,17.0,17.0,73.2,72.5,0.68,2.65,-0.36,2.67,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5551470588235293
2018,William & Mary,7.2,-6.2,CAA,0.09,115.3,115.2,70.0,19.0,12.0,85.0,81.6,3.39,-1.34,8.41,-9.79,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Oakland,2.1,-1.1,Horz,-0.23,107.4,107.7,70.3,19.0,14.0,78.2,76.2,1.94,-3.76,3.39,-5.21,-1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17156862745098037
2018,UMBC,-0.2,0.9,AE,0.5,103.1,102.6,68.4,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39705882352941174
2018,Southern Illinois,-0.2,0.8,MVC,2.82,106.1,103.3,66.6,20.0,13.0,69.9,69.1,0.85,0.65,-0.9,2.27,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Eastern Washington,1.9,-1.4,BSky,2.67,107.3,104.6,66.5,20.0,15.0,74.8,72.0,2.83,-1.54,-1.31,1.28,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2018,Illinois St.,-0.5,1.0,MVC,2.39,105.7,103.3,68.9,18.0,15.0,71.6,73.3,-1.64,3.67,1.86,-0.79,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Memphis,1.2,-0.7,Amer,0.78,107.5,106.7,66.6,21.0,13.0,70.8,71.2,-0.35,2.16,0.72,1.09,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0866013071895425
2018,UC Davis,-1.4,1.9,BW,3.25,104.1,100.9,66.5,22.0,11.0,72.4,67.9,4.45,-1.84,-1.63,2.5,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2018,Purdue Fort Wayne,1.8,-1.5,Sum,0.5,107.7,107.2,72.6,18.0,15.0,82.3,76.8,5.48,-3.24,4.68,-6.17,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Dayton,2.2,-2.1,A10,0.02,108.4,108.3,66.3,14.0,17.0,72.4,73.5,-1.06,2.71,1.19,0.45,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2769607843137255
2018,Evansville,-3.8,3.9,MVC,2.85,99.3,96.5,65.7,17.0,15.0,65.4,63.9,1.53,1.35,-7.23,7.92,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Yale,0.7,-0.6,Ivy,-3.18,103.8,107.0,68.8,16.0,15.0,74.6,73.8,0.77,-2.83,-1.6,-2.59,-4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14411764705882352
2018,Troy,1.6,-1.5,SB,-0.37,106.2,106.5,68.3,16.0,17.0,75.0,73.0,2.03,-2.12,0.28,-1.78,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2018,Radford,-1.0,1.1,BSth,0.07,102.9,102.9,63.0,23.0,13.0,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47058823529411764
2018,North Texas,0.0,0.0,CUSA,2.2,105.6,103.4,67.8,20.0,18.0,74.4,71.1,3.29,-0.4,-0.26,1.41,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2018,North Dakota St.,0.7,-0.6,Sum,-0.37,105.0,105.4,66.5,15.0,17.0,74.4,70.8,3.69,-1.58,-3.34,1.49,-1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28308823529411764
2018,Tulane,0.7,-0.7,Amer,0.04,106.9,106.9,69.0,14.0,17.0,73.2,74.1,-0.87,2.08,2.53,-1.32,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Eastern Michigan,-2.3,2.2,MAC,2.31,102.3,100.0,65.1,22.0,13.0,71.7,66.8,4.86,-2.81,-6.0,5.77,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Monmouth,-0.5,0.3,MAAC,-1.21,103.5,104.7,70.0,11.0,20.0,75.4,76.5,-1.16,-1.25,1.26,-3.67,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Connecticut,-0.5,0.3,Amer,-0.43,105.0,105.4,67.0,14.0,18.0,68.2,73.1,-4.97,6.05,-0.57,1.65,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8435828877005349
2018,San Francisco,-2.5,2.2,WCC,0.97,102.1,101.1,67.1,22.0,17.0,68.8,68.7,0.1,1.63,-3.68,4.8,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5735294117647058
2018,UNC Asheville,0.8,-1.1,BSth,-1.91,105.7,107.6,69.4,21.0,13.0,75.2,73.5,1.71,-3.58,0.91,-4.83,-3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14705882352941174
2018,Lipscomb,-0.8,0.5,ASun,0.43,103.2,102.8,74.9,23.0,10.0,82.1,77.7,4.36,-3.8,4.74,-6.84,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2018,Princeton,0.6,-0.9,Ivy,-2.44,105.3,107.8,64.5,13.0,16.0,72.6,71.8,0.79,-1.97,-2.21,-0.23,-2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34313725490196073
2018,Central Michigan,3.0,-3.3,MAC,0.13,110.1,109.9,67.6,21.0,15.0,78.8,73.9,4.83,-3.24,2.0,-3.39,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Ball St.,-0.8,0.5,MAC,-0.08,103.3,103.3,69.9,19.0,13.0,75.3,73.8,1.5,-2.0,0.46,-1.68,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Drake,0.3,-0.7,MVC,1.09,105.9,104.8,68.4,17.0,17.0,73.7,73.4,0.32,0.58,1.05,-1.55,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3941176470588236
2018,Richmond,1.7,-2.1,A10,-0.78,107.4,108.1,67.9,12.0,20.0,71.8,75.6,-3.78,3.61,1.28,-1.45,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333334
2018,Illinois Chicago,-3.0,2.5,Horz,-0.84,100.9,101.8,72.5,20.0,16.0,75.2,72.1,3.08,-4.21,-0.19,-2.73,-2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Indiana St.,-1.6,1.1,MVC,2.63,104.7,102.1,69.9,13.0,18.0,72.5,72.7,-0.16,2.43,2.34,-0.8,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2018,Wagner,-2.5,1.9,NEC,-0.6,103.0,103.6,67.6,23.0,10.0,74.2,68.4,5.82,-6.9,-3.77,0.58,-3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2018,Nicholls St.,-1.1,0.5,Slnd,-1.56,103.3,104.9,73.5,21.0,11.0,82.5,75.3,7.19,-5.86,2.88,-6.42,-3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Cal St. Fullerton,-1.8,1.1,BW,0.62,103.7,103.1,69.6,20.0,12.0,72.4,70.2,2.28,-1.03,-0.27,-0.66,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1568627450980392
2018,Colgate,1.0,-1.8,Pat,-3.72,105.0,108.7,66.6,19.0,14.0,72.5,70.2,2.39,-5.72,-3.64,-1.21,-4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1411764705882353
2018,Duquesne,-0.2,-1.0,A10,-3.63,104.6,108.2,66.2,16.0,16.0,72.4,70.2,2.25,-3.33,-0.91,-0.17,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13235294117647056
2018,Pacific,0.5,-1.8,WCC,-0.43,106.6,107.0,66.3,14.0,18.0,71.3,72.4,-1.13,1.8,-1.25,0.7,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2018,Appalachian St.,-0.9,-0.4,SB,-4.11,103.4,107.5,70.1,15.0,18.0,76.4,74.2,2.18,-2.67,0.48,-5.31,-4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
